,artist,album,release_date,song,is_title,album_type,track,lyricist,composer,arranger,BPM,tonality,camelot,time,lyric
893,TWICE,PAGE TWO,2016-04-25,CHEER UP,True,M 2,1,Sam Lewis,라도 of블랙아이드필승,라도 of블랙아이드필승,,,,,"매일 울리는 벨벨벨 이젠 나를 배려해 줘 배터리 낭비하긴 싫어 자꾸만 봐 자꾸 자꾸만 와 전화가 펑 터질 것만 같아 몰라 몰라 숨도 못 쉰대 나 때문에 힘들어 쿵 심장이 떨어진대 왜 걔 말은 나 너무 예쁘대 자랑하는 건 아니고 아 아까는 못 받아서 미안해 친구를 만나느라 shy shy shy 만나긴 좀 그렇고 미안해 좀 이따 연락할게 later 조르지 마 얼마 가지 않아 부르게 해줄게 baby 아직은 좀 일러 내 마음 갖긴 일러 하지만 더 보여줄래 cheer up baby cheer up baby 좀 더 힘을 내 여자가 쉽게 마음을 주면 안 돼 그래야 네가 날 더 좋아하게 될걸 태연하게 연기할래 아무렇지 않게 내가 널 좋아하는 마음 모르게 just get it together and then baby cheer up (i need you) 안절부절 목소리가 여기까지 들려 땀에 젖은 전화기가 여기서도 보여 바로 바로 대답하는 것도 매력 없어 메시지만 읽고 확인 안 하는 건 기본 어어어 너무 심했나 boy 이러다가 지칠까 봐 걱정되긴 하고 어어어 안 그러면 내가 더 빠질 것만 같어 빠질 것만 같어 아 답장을 못 해 줘서 미안해 친구를 만나느라 shy shy shy 만나긴 좀 그렇고 미안해 좀 이따 연락할게 later 조르지 마 어디 가지 않아 되어 줄게 너의 baby 너무 빨린 싫어 성의를 더 보여 내가 널 기다려 줄게 cheer up baby cheer up baby 좀 더 힘을 내 여자가 쉽게 마음을 주면 안 돼 그래야 네가 날 더 좋아하게 될걸 태연하게 연기할래 아무렇지 않게 내가 널 좋아하는 마음 모르게 just get it together and then baby cheer up 나도 네가 좋아 상처 입을까 봐 걱정되지만 여자니까 이해해주길 속마음 들킬까 봐 겁이 나 지금처럼 조금만 더 다가와 그리 오래 걸리진 않아 just get it together and then baby cheer up be a man, a real man gotta see you love me like a real man be a man, a real man gotta see you love me like a real man (oh) cheer up baby cheer up baby 좀 더 힘을 내 여자가 쉽게 마음을 주면 안 돼 그래야 네가 날 더 좋아하게 될걸 태연하게 연기할래 아무렇지 않게 내가 널 좋아하는 마음 모르게 just get it together and then baby cheer up"
894,TWICE,PAGE TWO,2016-04-25,소중한 사랑,False,M 2,2,"J.Y. Park ""The Asiansoul"",채영","J.Y. Park ""The Asiansoul""",홍지상,,,,,i’m so sorry please come back 그대 아직도 그대론 가요 아직도 날 용서 못하나요 내가 준 그 상처가 아직도 아물지 않았나요 아니면 이제 다른 사람을 내 자리에 들여놓았나요 그대 마음속에 나의 자리는 이제 없나요 그대를 보내고 얼마나 후회했는지 몰라요 다시 내게 와요 날 용서해요 다신 그런 일 없을 테니까요 그대의 사랑을 너무 쉽게 생각 했었나 봐요 다시 내게 와요 나의 이 품으로 그대를 아프게 하다니 내가 눈이 멀었었나 봐요 나만을 바라보던 눈에 눈물 맺히게 하다니 그대여 나 그대의 사랑을 받을 자격이 없었나 봐요 소중했던 사랑을 그때는 몰랐어요 그대를 보내고 얼마나 후회했는지 몰라요 다시 내게 와요 날 용서해요 다신 그런 일 없을 테니까요 그대의 사랑을 너무 쉽게 생각 했었나 봐요 다시 내게 와요 나의 이 품으로 그대가 떠나고 어둠이 밀려왔고 그대가 필요하단 걸 알았죠 그대를 보내고 얼마나 후회했는지 몰라요 다시 내게 와요 날 용서해요 다신 그런 일 없을 테니까요 그대의 사랑을 너무 쉽게 생각 했었나 봐요 다시 내게 와요 나의 이 품으로 boy listen 너를 만나고 눈이 부어 아플 때까지 울어 보고 배가 찢어지게 웃어도 봤어 다시는 안 볼 것처럼 싸우기도 하고 떠난 사람처럼 그리워 해봤어 몰랐어 널 향한 내 마음 네 마음 속엔 이미 가득 찬 미움 먼저 다가와줘 날 보고 웃어줘 포근히 안아줘 평생 내 옆에 있어줘 그대의 사랑을 너무 쉽게 생각 했었나 봐요 다시 내게 와요 나의 품에 다시 내게 와요 나의 품안에 다시 내게 와요 나의 이 품으로 come back
895,TWICE,PAGE TWO,2016-04-25,Touchdown,False,M 2,3,MAFLY,"Krissie Karlsson,Karl Karlsson,Nicki Karlsson,EJ SHOW","Krissie Karlsson,Karl Karlsson,Nicki Karlsson,EJ SHOW",,,,,"시간아 10, 9, 8 달려봐 10, 9, 8, 7, 6 내게로 5, 4, 3 빠져봐 5, 4, 3, 2, 1 touchdown! 넌 날 그냥 지나칠 수 없을 걸 let's go let's go let's go 내 미모에 돌아설 수 없을 걸 let's go let's go 주위를 맴돌다 딴청도 피다가 눈치만 눈치만 눈치만 느낌만 느낌만 느낌만 넌 정말 푹 빠질걸 너를 향한 윙크 한 방에 심장이 가빠와 숨이 찰 걸 나만 빤히 또 바라볼 걸 넌 자꾸 멈추지마 널 마주한 미소 한 번이 1, 2, 3, 4, 5 너를 미치게 해 시간아 10, 9, 8 달려봐 10, 9, 8, 7, 6 내게로 5, 4, 3 빠져봐 5, 4, 3, 2, 1 touchdown! 10, 9, 8 다가 와 10, 9, 8, 7, 6 나를 봐 5, 4, 3 잡아 봐 5, 4, 3, 2, 1 touchdown! touchdown! touchdown! 널 끌어당긴 나라는 이 블랙홀 let's go let's go let's go 빠져나갈 수는 없어 let's go let's go 네 눈이 네 눈이 가슴이 가슴이 흔들려 흔들려 흔들려 그대로 그대로 그대로 이건 신들의 장난 널 어쩌나 내게 묻지마 초침이 한 칸씩 줄 때 마다 너는 점점 나를 찾을 걸 넌 장담 하지 좀 마 나를 외면 할 수 있다고 1, 2, 3, 4, 5 너만 괴롭게 해 시간아 10, 9, 8 달려봐 10, 9, 8, 7, 6 내게로 5, 4, 3 빠져봐 5, 4, 3, 2, 1 touchdown! 10, 9, 8 다가 와 10, 9, 8, 7, 6 나를 봐 5, 4, 3 잡아 봐 5, 4, 3, 2, 1 touchdown! touchdown! touchdown! 네 모든 게 내게로 빠지는 단 한 순간 잠깐의 찰나 눈빛 또 손짓 작은 하나까지 너를 위한 비밀 아닌 sign 시간아 10, 9, 8 달려봐 10, 9, 8, 7, 6 내게로 5, 4, 3 빠져봐 5, 4, 3, 2, 1 touchdown! 10, 9, 8 네 마음을 10, 9, 8, 7, 6 말해 봐 5, 4, 3 날 가져봐 5, 4, 3, 2, 1 touchdown!"
896,TWICE,PAGE TWO,2016-04-25,툭하면 톡,False,M 2,4,김민지(Jam Factory),"최진석,Ronald ""AV"" Ndlovu,Emmanuel Jimenez,Courtney Woolsey,Stacy Hebert",최진석,,,,,툭하면 톡 나를 건드려도 툭하면 톡 나는 내 마음대로 일부러 나를 보러왔지 여기엔 딱히 할 것도 없는데 기다려 너도 알다시피 날 바라보는 눈이 너무 많대 소근소근대는 말들이 왜 이렇게 기분 좋은지 눈을 뗄 수 없어 eyes on me 뭘 해도 예쁘대 하루 종일 날 따라 오는데 친구들의 질투는 커지네 의도한 건 아닌데 어떡해 잘 들어봐 um i am oh baby ooh ooh ooh 모두 내꺼 내꺼 하고 싶어하지만 난 oh 아직 move move move 그냥 hello hello 좀 더 지켜봐 줘 툭하면 톡 나를 건드려도 툭하면 톡 나는 내 마음대로 oh feel so good good good 좀 더 기다려 기다려줘 woah 툭하면 톡 나를 건드려도 툭하면 톡 나는 내 마음대로 일부러 살짝 웃어줬지 특별한 감정이 꼭 아니라도 ooh-ahh 하게 만들 그 사람이 꼭 나타나면 정말 좋겠어 oh yeah 쏟아지는 많은 시선이 나에게는 일상 같은 일 셀 수조차 없어 one two three 뭘 해도 귀엽대 하루 종일 보고 또 보는데 좋아한다 말하면 복잡해 나는 몸이 하난데 어떡해 더 들어봐 um i am oh baby ooh ooh ooh 모두 내꺼 내꺼 하고 싶어하지만 난 oh 아직 move move move 그냥 hello hello 좀 더 지켜봐 줘 툭하면 톡 나를 건드려도 툭하면 톡 나는 내 마음대로 oh feel so good good good 좀 더 기다려 기다려줘 yeah 이 느낌이 좋은 걸 도도한 내 마음도 두근거려 조금씩 지금 딱 이대로 유별난 내 마음을 가져가봐 그저 침 흘리는 늑대들은 그만 가봐 ha hey 어쩌면 너라면 난 oh 마음을 열어도 될까 no really oh baby ooh ooh ooh 모두 내꺼 내꺼 하고 싶어하지만 난 oh baby boo boo boo 그냥 계속 계속 좀 더 지켜봐 줘 툭하면 톡 나를 건드려도 툭하면 톡 나는 내 마음대로 oh feel so good good good 좀 더 기다려 기다려줘 툭하면 톡 나를 건드려도 툭하면 톡 나는 내 마음대로 oh feel so good good good 좀 더 기다려 기다려줘
897,TWICE,PAGE TWO,2016-04-25,Woohoo,False,M 2,5,"장준호(Full8loom),진리(Full8loom)",영광의 얼굴들(Full8loom),영광의 얼굴들(Full8loom),,,,,"welcome to my world welcome to my world hey hey break it down now hey hey here we go now 나만 빼고 비슷비슷 똑같대 다른애들 oops oops 미안한데 하루에도 수십번씩 듣는 고백 i just wanna love you (i just wanna love you) 여기저기 어딜 가도 빛난대 매일 지겹도록 내게 would you be my lady lady lady baby baby baby i just wanna love you (i just wanna love you) 모른척 그런척 하고픈데 주위는 시끌시끌 소란스럽지 아무렇지 않은 척 하는데 사실은 두근두근 나도 설레지 다 뒤돌아봐 woo hoo 나만 보면 눈에 띄나 봐 woo hoo 한번 보면 가슴이 쿵쿵 잊어보려 해도 머리에 둥둥 떠올라 come on come on come on feel good 나쁘지만 않아 사랑 받는 기분 나를 보고 있어도 보고 싶고 자꾸 내 생각이 날 거야 it feels good welcome to my world welcome to my world 머리부터 발끝까지 모두 perfect 10점 만점 중에 10점도 부족해 누구라도 나를 보면 하는 고백 i just wanna love you 여기저기 나를 찾는 소리 들려 점점 길어지는 줄은 끝이 없어 hurry hurry hurry maybe maybe maybe if you wanna get me (if you wanna get me) 모른척 그런척 하고픈데 주위는 시끌시끌 소란스럽지 아무렇지 않은 척 하는데 사실은 두근두근 나도 설레지 다 뒤돌아봐 woo hoo 나만 보면 눈에 띄나 봐 woo hoo 한번 보면 가슴이 쿵쿵 잊어보려 해도 머리에 둥둥 떠올라 come on come on come on feel good 나쁘지만 않아 사랑 받는 기분 나를 보고 있어도 보고 싶고 자꾸 내 생각이 날 거야 it feels good 난 그대만의 sweet love, sweet love 그대만의 sweet dream, sweet dream 날 보면 볼수록 내가 좋아질걸 생각할수록 내게 더 빠져들어 sweet love sweet love sweet dream sweet dream hey hey break it down now hey hey here we go now 다 뒤돌아봐 woo hoo 나만 보면 눈에 띄나 봐 woo hoo 한번 보면 가슴이 쿵쿵 잊어보려 해도 머리에 둥둥 떠올라 come on come on come on feel good 나쁘지만 않아 사랑 받는 기분 나를 보고 있어도 보고 싶고 자꾸 내 생각이 날 거야 it feels good hey ah-hey hey ah-hey hey ah-hey hey ah-hey (난 그대만의 sweet love, 그대만의 sweet dream) hey ah-hey hey ah-hey hey ah-hey hey ah-hey (난 그대만의 sweet love, 그대만의 sweet dream) hey ah-hey hey ah-hey"
898,TWICE,PAGE TWO,2016-04-25,Headphone 써,False,M 2,6,김은수,"Didrik Thott,Niclas Kings,Ylva Dimberg",Niclas Kings,,,,,goodbye라도 괜찮아 내 헤드폰 써 나 혼자인 게 어때서 난 또 헤드폰 써 어디든 같이 가고 싶다고 해서 음 yeah yeah 음 너는 내 목소릴 들어야 마음 놓인다 해서 음 yeah yeah 음 헤어지는 상상을 먼저 하진 않았어 좋았으니까 안 그런척해도 널 좋아했어 차가워진 인사가 사실 조금 아팠어 슬펐으니까 눈물이 나는걸 꾹 참았어 goodbye라도 괜찮아 내 헤드폰 써 나 혼자인 게 어때서 난 또 헤드폰 써 goodbye라도 괜찮아 내 헤드폰 써 사랑 안 하면 어때서 난 또 헤드폰 써 as long as i got my headphones on 그냥 덤덤한 게 나도 내가 신기해 like wha wha wha wha wha wha what 다들 밥도 못먹고 잠도 못 잘 거라고 난 nah nah nah nah nah nah nah 울 엄마 아무 눈치 못챈 듯 나도 아무렇지 않은 듯 cause i don’t care 난 오히려 잘 됐어 끝나가는 느낌은 며칠 모른 척 했어 싫었으니까 모른 척 했지만 다 알았어 네가 먼저 내 마음을 흔들고 날 떠난 건 나빴으니까 나처럼 너도 좀 슬펐으면 goodbye라도 괜찮아 내 헤드폰 써 나 혼자인 게 어때서 난 또 헤드폰 써 goodbye라도 괜찮아 내 헤드폰 써 사랑 안 하면 어때서 난 또 헤드폰 써 goodbye라도 괜찮아 내 헤드폰 써 나 혼자인 게 어때서 난 또 헤드폰 써 nothing gets me down nothing gets me down you can’t hurt me now 넌 이제 모르는 사람이 된 거야 goodbye라도 괜찮아 내 헤드폰 써 나 혼자인 게 어때서 난 또 헤드폰 써 goodbye라도 괜찮아 내 헤드폰 써 사랑 안 하면 어때서 난 또 헤드폰 써 goodbye라도 괜찮아 내 헤드폰 써 나 혼자인 게 어때서 난 또 헤드폰 써
899,TWICE,PAGE TWO,2016-04-25,I'm gonna be a star,False,M 2,7,"J.Y. Park ""The Asiansoul"",올티","J.Y. Park ""The Asiansoul"",FRANTS,The Vanderveers","J.Y. Park ""The Asiansoul"",FRANTS",,,,,l'm gonna be a star l'm gonna be l'm-l'm gonna be l'm gonna be a star l'm gonna be l'm-l'm gonna be l'm gonna be a star l'm gonna be l'm-l'm gonna be l'm gonna be a star l'm-l'm gonna be l'm-l'm gonna be all the 오빠들 and 언니's (ok ok) 새로운 스타 do you want it (ok ok) 시선 고정해 다들 빤히! (ok ok) 지금부터 l make you love me lo-love me l'm gonna be a star star star star star star star star l'm gonna be l'm-l'm gonna be l'm gonna be a star (star) lt's like 스카이 라운지 다 모여 누가 스타 다운지 l'll show ya (hi) 별볼일 없던 난데 이젠 별이 됐고 나를 비춰 전망대는 (alright) spotlight 켜지면 높게 뻗은 손의 물결위로 파도를 타듯 아무 고민 없이 we goin'up we goin'up 좀 어린 나이지만 아이처럼 안 굴어 아찔한 하이힐의 사이에도 안 꿀려 병아리처럼 삐-삐약 대다 가도 독수리처럼 위로 비약해! (fly) 중독적인 비트 위 가뿐히 올려놔 (sweet 16's) 함 빠져들면 (no exit) we go-go-goin'up 지금 귀에 들려오는 환호! 무대 위를 밝혀주는 조명! 간절히 늘 바라왔던 것들! 앞에 서 있어 now we're goin'up go-go-goin'up go-go-goin'up go-go-goin'up go-go-goin'up l'm gonna be a star l'm gonna be l'm-l'm gonna be l'm gonna be a star l'm gonna be l'm-l'm gonna be l'm gonna be a star l'm gonna be l'm-l'm gonna be l'm gonna be a star l'm-l'm gonna be l'm-l'm gonna be watch me do my thang wa-watch me do my thang watch me do my thang wa-watch me do my thang watch me do my thang wa-watch me do my thang watch me do my thang wa-watch me wa-watch me 여기 저기 터지지 like wi-fi 우리 팀처럼 퍼져 worldwide 확실히 보여 줄게 차이 you-you better think twice 지금 귀에 들려오는 환호! 무대 위를 밝혀주는 조명! 간절히 늘 바라왔던 것들! 앞에 서 있어 now we're goin'up go-go-goin'up go-go-goin'up go-go-goin'up go-go-goin'up l'm gonna be a star l'm gonna be l'm-l'm gonna be l'm gonna be a star l'm gonna be l'm-l'm gonna be l'm gonna be a star l'm gonna be l'm-l'm gonna be l'm gonna be a star l'm-l'm gonna be l'm-l'm gonna be all the 오빠들 and 언니's (ok ok) 이건 시작일뿐 don't worry (ok ok) 우린 어떤 스타보다 환히 (ok ok) 빛나는 별들이 될거니-거-거니까! l'm gonna be a star star star star star star star star l'm gonna be l'm-l'm gonna be l'm gonna be a star (star)
900,TWICE,TWICEcoaster : LANE 1,2016-10-24,TT,True,M 3,1,Sam Lewis,라도 of블랙아이드필승,라도 of블랙아이드필승,,,,,이러지도 못하는데 저러지도 못하네 그저 바라보며 ba-ba-ba-baby 매일 상상만 해 이름과 함께 쓱 말을 놨네 baby 아직 우린 모르는 사인데 아무거나 걸쳐도 아름다워 거울 속 단 둘이서 하는 fashion show show 이번엔 정말 꼭꼭 내가 먼저 talk talk 다짐 뿐인걸 매번 다짐 뿐인걸 나나나나나나나 콧노래가 나오다가 나도 몰래 눈물 날 것 같애 아닌 것 같애 내가 아닌 것 같애 i love you so much 이미 난 다 컸다고 생각하는데 어쩌면 내 마음인데 왜 내 마음대로 할 수 없는 건 왜 밀어내려고 하면 할수록 자꾸 끌려 왜 자꾸 자꾸 끌려 baby i’m like tt just like tt 이런 내 마음 모르고 너무해 너무해 i’m like tt just like tt tell me that you’d be my baby 어처구니 없다고 해 얼굴 값을 못한대 전혀 위로 안돼 ba-ba-ba-baby 미칠 것 같애 이 와중에 왜 배는 또 고픈 건데 하루 종일 먹기만 하는데 맴매매매 아무 죄도 없는 인형만 때찌 종일 앉아있다가 엎드렸다 시간이 획획획 피부는 왜 이렇게 또 칙칙 자꾸 틱틱거리고만 싶지 엄만 귀찮게 계속 왜왜왜왜왜 나나나나나나나 콧노래가 나오다가 나도 몰래 짜증날 것 같애 화날 것 같애 이런 애가 아닌데 i love you so much 이미 난 다 컸다고 생각하는데 어쩌면 내 마음인데 왜 내 마음대로 할 수 없는 건 왜 밀어내려고 하면 할수록 자꾸 끌려 왜 자꾸 자꾸 끌려 baby i’m like tt just like tt 이런 내 마음 모르고 너무해 너무해 i’m like tt just like tt tell me that you’d be my baby 혹시 이런 나를 알까요 이대로 사라져 버리면 안 돼요 이번엔 정말 꼭꼭 내가 먼저 talk talk 다짐 뿐인걸 매번 다짐 뿐인걸 이미 난 다 컸다고 생각하는데 (다 컸다고 생각하는데) 어쩌면 내 마음인데 왜 내 마음대로 할 수 없는 건 왜 (내 마음대로 할 수 없는 건 왜) 밀어내려고 하면 할수록 자꾸 끌려 왜 자꾸 자꾸 끌려 baby i’m like tt just like tt (oh) 이런 내 마음 모르고 너무해 너무해 (너무해 baby) i’m like tt just like tt (oh woah) tell me that you’d be my baby
901,TWICE,TWICEcoaster : LANE 1,2016-10-24,1 TO 10,False,M 3,2,"Noday,Chloe","Noday,Chloe","Noday,Chloe",,,,,baby i know you know i know you know it baby i know you know i know you know it twice ring ring 네 전화에 하루를 나 시작하네 이런 말도 안 되는 일이 어딨니 it’s you 너무 달콤해 어쩜 그리도 완벽해 네 목소리가 닿을 때 말해줘 그래 그렇게 yeah hey boy 내 귓가에 다가와 속삭여 줄래 어젯밤 꿈처럼 내게 다가와줘 1 to 10 난 너로 가득해 하루 종일 널 생각해 하나부터 열까지 다 나 밖에 모르던 내가 1 to 10 날 설레게 해 숨길 수 없게 더 빠져들어 하나부터 열까지 다 너에게 말하고 싶어 나 그냥 네가 좋아 이유를 모르겠어 tell me why baby 그래서인지 더 더 네가 궁금했어 oh no 단디 마음 잡아야 해 넌 모른 척 그저 바라봐줘 그렇게 날 보면 난 헤어 나올 수 없어 say it 솔직하게 서로를 더 알 수 있게 말해줄게 나 내 마음 들어볼래 1 to 10 난 너로 가득해 하루 종일 널 생각해 하나부터 열까지 다 나 밖에 모르던 내가 1 to 10 날 설레게 해 숨길 수 없게 더 빠져들어 하나부터 열까지 다 너에게 말하고 싶어 baby baby baby baby 모든 게 새로워져 baby baby baby baby 널 더 알고 싶어 나 그냥 네가 좋아 이유를 모르겠어 (baby baby baby baby) 모든 게 새로워져 그래서인지 더 더 네가 궁금했어 (baby baby baby baby) only you that i need 1 to 10 난 너로 가득해 하루 종일 널 생각해 하나부터 열까지 다 나 밖에 모르던 내가 1 to 10 날 설레게 해 숨길 수 없게 더 빠져들어 하나부터 열까지 다 너에게 말하고 싶어 baby i know you know i know you know it 내게 더 다가와 줘 baby i know you know i know you know it 내게 더 다가와 줘
902,TWICE,TWICEcoaster : LANE 1,2016-10-24,PONYTAIL,False,M 3,3,"이신성,ZigZag Note",ZigZag Note,"ZigZag Note,노은종",,,,,hey hey hey hey hey hey 축 쳐진 어깨 자신 없는 표정 (hey hey hey hey) 시작도 전에 너무 많은 걱정 (hey hey hey hey) somebody say nobody cares 어두웠던 내 마음의 sunshine 감춰왔던 네 안의 hurricane 모두 다 반할 face (yeah) ponytail 달려가 멈췄던 모험을 다시 시작해봐 자신 있게 고개를 들어 이젠 소심했던 걱정 따윈 날리고 fairytale 동화 속의 주인공들처럼 순수했던 마음 그대로 널 보여줘 ponytail (hey hey) po-po-ponytail (hey hey) 겁 먹지마 마음먹은 대로 do it i wanna know i i i wanna know yeah 짧은 치마보다 hot한 너의 magic we gotta know we we we gotta know yeah somebody say nobody cares 어두웠던 내 마음의 sunshine 날 믿어주는 그대 있다면 어디든 갈래 나를 깨워 너만이 ponytail 달려가 (whoa) 멈췄던 모험을 다시 시작해봐 자신 있게 고개를 들어 이젠 소심했던 걱정 따윈 날리고 fairytale 동화 속의 주인공들처럼 순수했던 마음 그대로 널 보여줘 ponytail po-po-ponytail 멀지 않은 곳에 있었던 기적 이젠 나를 지켜봐 주길 higher louder 그대 품에 안겨 외칠 거야 (거야) hold on baby tight 쉽지 않더라도 make it smile be all right be okay everything’s gonna be all right come baby try 실패 하더라도 getting twice be all right be okay yes ponytail 괜찮아 때론 실수하고 넘어져도 좋아 예쁜 얼굴 가리지 말고 이젠 소심했던 걱정 따윈 날리고 fairytale 동화 속의 주인공들처럼 순수했던 마음 그대로 널 보여줘 ponytail oh 너의 마음속에 귀 기울여 봐 ooh 지금 너의 모습 그대로 널 보여줘 ponytail (hey hey) po-po-ponytail (ponytail) (hey hey) 보여줘 ponytail (보여줘 ponytail) (hey hey) po-po-ponytail 보여줘 ponytail
903,TWICE,TWICEcoaster : LANE 1,2016-10-24,JELLY JELLY,False,M 3,4,Dr.JO(153/Joombas),"east4a,Ashley Mounts,김희덕",east4a,,,,,우 jelly jelly 우 jelly jelly 우 jelly jelly oh ma boy 우 jelly jelly 우 jelly jelly 우 jelly jelly oh ma boy 요즘 나 왜 이런지 몰라 나도 정말 내가 이해 안가 우 베베베베 나만 혼자 우 베베베베 질투하나봐 니가 다른 여자에게 눈길만 줘도 화가 나서 못참겠어 나 왜 이러는데 내 마음을 내 마음을 들킬 까봐 또 조심조심 해 oh 보일랑 말랑 like 젤리처럼 투명한 my heart 어떻게 숨기질 못해 너만 보면 내 마음이 말랑말랑 또 기분 좋은 향기가 살랑살랑 like 젤리처럼 쫄깃한 my love 니가 알진 못하게 babe 우 jelly jelly 우 jelly jelly 우 jelly jelly oh ma boy 우 jelly jelly 우 jelly jelly 우 jelly jelly oh ma boy 신경 쓰지 않으려 하는데 왜 자꾸 신경이 쓰이는지 우 베베베베 내가 진짜 우 베베베베 좋아하나 봐 니가 작은 목소리로 통화만 해도 궁금해서 못 참겠어 나 왜 이러는데 내 마음을 내 마음을 들킬 까봐 또 조심조심 해 oh 보일랑 말랑 like 젤리처럼 투명한 my heart 어떻게 숨기질 못해 너만 보면 내 마음이 말랑말랑 또 기분 좋은 향기가 살랑살랑 like 젤리처럼 쫄깃한 my love 니가 알진 못하게 babe 우 jelly jelly 우 jelly jelly 우 jelly jelly oh ma boy 우 jelly jelly 우 jelly jelly 우 jelly jelly oh ma boy 아무렇지 않은 척 해보지만 온통 내 마음은 너로 가득 차서 곧 넘쳐버릴 것 같아 그래서 자꾸만 또 조마조마해 지잖아 oh you 나 계속 질투해 이러면 안 되는데 그러니까 왜 자꾸 날 불안불안하게 하는데 uh 조절이 안돼 너만 찾는 내 안테나 온종일 널 감시하고 있어 babe 내 마음을 내 마음을 들킬 까봐 또 조심조심 해 oh 보일랑 말랑 like 젤리처럼 투명한 my heart 어떻게 숨기질 못해 너만 보면 내 마음이 말랑말랑 또 기분 좋은 향기가 살랑살랑 like 젤리처럼 쫄깃한 my love 니가 알진 못하게 babe 우 jelly jelly 우 jelly jelly 우 jelly jelly oh ma boy 우 jelly jelly 우 jelly jelly 우 jelly jelly oh ma boy
904,TWICE,TWICEcoaster : LANE 1,2016-10-24,PIT-A-PAT,False,M 3,5,"Yorkie,강지원","임광욱,강지원","임광욱,강지원",,,,,내 마음이 하루 종일 pinky pinky 해 내 볼이 사과처럼 부끄부끄 해 woah 바쁘게 준비해 혹시 날 볼까 봐 woah 내 마음을 들킬까 봐 조금 초조해 아무도 보지 못하게 감춰둔 마음이 간지러워서 워어어 참 이게 뭐야 워어어 바보 같아 나 다가가볼까 도망가버리면 어떡해 우워 그냥 a 부터 z 까지 모두 ah ah ah 머리가 아파 왜 그래 왜 그래 이런 내가 아닌데 turn it up turn it up 늘 그랬던 것처럼 자신 있게 널 붙잡고 얘기할거야 pit-a-pat pit-a-pat 터질듯한 심장이 baby 널 보면 숨이 막혀 help me help me baby pit-a-pat pit-a-pat 사랑해 한마디를 건네 you wanna be my oh mine 내 옆에 있어줘 널 처음 본 순간 의심은 1도 없어 두 눈이 하트모양으로 확 변했어 뻔뻔하게만 툭툭 내뱉는 말투 똑같지 않아 넌 내 마음을 알아 넌 p i t a p a t 너 때매 말이 많아진 것 같아 irony 밀당 같은 건 못하니까 조금 이해해 그냥 너라서 좋으니까 바라봐줄래 다가가볼까 도망가버리면 어떡해 우워 그냥 a 부터 z 까지 모두 ah ah ah 머리가 아파 왜 그래 왜 그래 이런 내가 아닌데 turn it up turn it up 늘 그랬던 것처럼 자신 있게 널 붙잡고 얘기할거야 pit-a-pat pit-a-pat 터질듯한 심장이 baby 널 보면 숨이 막혀 help me help me baby pit-a-pat pit-a-pat 사랑해 한마디를 건네 you wanna be my oh mine 내 옆에 있어줘 나를 보며 웃지마 귓속말도 하지마 세상이 다 듣겠어 내 쿵쾅대는 심장소리를 난 매일 니가 신경 쓰여 그냥 그저 니가 보고 싶어 아무 말도 말고 물어보지 말고 그냥 와서 날 안아줘 pit-a-pat pit-a-pat 터질듯한 심장이 baby 널 보면 숨이 막혀 help me help me baby pit-a-pat pit-a-pat 사랑해 한마디를 건네 you wanna be my oh mine 내 옆에 있어줘
